8994,Grub and Ubuntu disappeared after Windows update
8995,Ubuntu 17.04 freeze
8996,"Grep Value as Number after ""Total :"""
8997,When I start a shell the terminal fills with tilde (~) symbols without my pressing the key
8998,How do I check my gedit version?
8999,Lagging box around mouse cursor on Ubuntu 17.04 and nvidia driver
9000,How to insert a different header for every line with sed?
9001,Accidentally deleted ~/.config directory
9002,How to start IntelliJ?
9003,Bash script with smaller scripts internally
9004,Touchpad not detected on Lenovo Ideapad 320 with Kubuntu 17.04
9005,How can I delete files containing a number '3' or '2' in their filename?
9006,Renaming images in specific order
9007,Mok management will not load on boot
9008,Is it possible to screenshot a window without the frame?
9009,how to take screenshots using keyboard combo in Kubuntu 16.04.3?
9010,find files from a list of files and perform deletion
9011,"Fuzzy, Garbled audio with slight echo"
9012,Deleting history from ~/.bash_history
9013,Bash script to create a directory
9014,How do I copy a file larger than 4GB to a USB flash drive?
9015,"14.04.5 LTS: after update, “package system is broken”"
9016,Rearrange PDF pages using the command-line
9017,How can I change the voice used by Firefox Reader View (Narrator) in Ubuntu?
9018,"Count lines between ""X""s"
9019,How can I quit when connected via telnet?
9020,USB shared among students: set a password just for writing
9021,Allow users to change file ownership of a specific file without sudo
9022,Equivalent to xdotool for Wayland
9023,How to install a Specific Version of Node on Ubuntu Server
9024,Converting a windows Run.bat to a Run.sh
9025,Adjust brightness with xrandr and cron job
9026,"Any app on Ubuntu to open and/or convert HEIF pictures (.HEIC, High Efficiency Image File Format)?"
9027,How can I find my Internet Service Provider (ISP) using a bash script?
9028,How to install Firefox 55?
9029,Ubuntu mounts external ntfs drive as read-only?
9030,Convert values from dalton to kilodalton (Divide values by 1000)
9031,How can I recursively make a directory in the last directories using the command line?
9032,How to remove cuda-9.0 and install cuda-8.0 instead?
9033,How do I enable 'minimize on click' on Ubuntu dock in 17.10 and later?
9034,Get UUID of / filesystem from script
9035,How do I move clock to the right end of GNOME 3 Panel from the middle?
9036,Stuck in emergency mode and nothing works?
9037,Copy and paste doesn't work in the terminal
9038,How do you switch from Wayland back to Xorg in Ubuntu 17.10?
9039,How to trim the result of speedtest-cli to only output the download speed?
9040,"With Bash, How do I find all directories with two directories and move them to a copied tree structure?"
9041,How to know when formatting disk has finsihed - Ubuntu 16.04?
9042,"""Diablo-esque"" game that runs on linux (preferably free)"
9043,How can I change the font of the top bar without changing the shell theme?
9044,usermod says account doesn't exist but adduser says it does
9045,Snap application doesn't see files from another partition
9046,Linux Equivalent of Windows Ctrl to show Mouse Pointer
9047,How would a local government make the switch from Windows to Ubuntu?
9048,Conky dual screen positioning
9049,How do I remove trash icon from GNOME desktop?
9050,Wasted screen space due to multiple horizontal bars at the top when an application is open in GNOME desktop
9051,"""Error found when loading /etc/profile"""
9052,Why are some of my screen-recording/capturing/sharing applications (or app features) not working in Ubuntu 17.10 (and later releases)?
9053,Indicator icons do not appear after upgrade to Ubuntu 17.10
9054,"How to do a proper reboot, down to the BIOS, from the terminal?"
9055,Where is the suspend/hibernate button in GNOME Shell?
9056,Ubuntu 16.04 fails to boot 'Loading initial ramdisk'
9057,WiFi unstable after 17.10 update
9058,Ubuntu 17.10 and later: can't change the input switching shortcut to alt+shift
9059,"17.1 Wlp6s0: failed to remove key (1, ff:ff:ff:ff:ff:ff) from hardware (-22)"
9060,Ubuntu 17.10 issue with F10 shortcut
9061,Dock settings missing in gnome-control-center after upgrade to Ubuntu 17.10
9062,Ubuntu 17.10 <ALT> + <SHIFT> shortcut
9063,How to remove particular words from lines of a text file?
9064,Disable the default app key (super+num) functionality on Ubuntu 17.10 and later
9065,Screen randomly rotates on Ubuntu 17.10
9066,Is there a new GUI for LVM
9067,Run through two sequences in one loop
9068,Appending a line to a file in the cat command?
9069,Recursive bash script to collect information about each file in a directory structure
9070,VMplayer not enough memory after upgrade to 17.10 (artful aardvark)
9071,Can dd overwrite adjacent partitions
9072,Is it possible to disable (freeze) a package?
9073,Python3 pip3 install broken on Ubuntu
9074,Ubuntu on Windows 10: Docker vs WSL
9075,Ubuntu 17.10 takes very long time to shut down
9076,How to remove persistent favorite from KDE Menu in Plasma 5.x?
9077,17.10 openjdk and oracle jdk 8 and 9 the trustAnchors parameter must be non-empty
9078,Rename files to be capitalised but not impact on file extensions
9079,GNOME extension 'window list' remains after uninstalled
9080,How to separate command output to individual lines
9081,How to find all hardlinks in a folder?
9082,How to open local filesystem links in Google Chrome?
9083,Drag and drop not working inside Nautilus on Ubuntu 17.10
9084,Eye strain after using Ubuntu for some time
9085,How do I find the process with the highest load?
9086,Convert .xls/.xlsx spreadsheets to multiple .csv's based on a list
9087,Is it a bad idea to create a cron script that empties the swap every hour?
9088,How to get the current network traffic via the commandline in a simple format
9089,how can I open a extra console and run a program in it with one command?
9090,How to put Chrome shortcut on Desktop?
9091,Tool for viewing LibreOffice Writer files in terminal window
9092,How to remove characters from file names using command line?
9093,How to switch workspace with mouse wheel in GNOME Shell
9094,What is the point of sh being linked to dash?
9095,How to change PrtSc key to Menu in Ubuntu 17.10?
9096,"Is it safe to remove these files with ""microsoft"" in the name?"
9097,Password generator combining actual words
9098,How do I downgrade Firefox v. 57 to v. 56?
9099,Check if specific external disk is connected
9100,"How do I split a ""/proc/*/environ"" file in separate lines?"
9101,Renaming multiple files with complex numbered names
9102,VirtualBox shared clipboard does not work
9103,docker-ce post installation subprocess never finishes
9104,CLI way to compress individual files currently in compressed folder
9105,How can I hide the Dock in GNOME?
9106,Skype and screen sharing
9107,Bash CLI remove quotes from output of a command
9108,Video player with convenient API
9109,How do I find who is logged-in as root?
9110,Are user files still private when two sudo users exist in Ubuntu?
9111,How can I disable snaps in gnome-software centre?
9112,How to copy every day to another of two destinations?
9113,"kazam fails with ""PyGIWarning: Gtk was imported without specifying a version first..."""
9114,How to update software installed via .deb file
9115,Accidentally did dd /dev/sda
9116,How to install Terraform in Ubuntu
9117,who is trying to brute-force my password?
9118,How to install Brave web browser for 32-bit lubuntu 16.04?
9119,"Hide ""history -d"" in bash history"
9120,No Microphone picked up on Ubuntu 16.04 on Macbook Pro
9121,Cut command with word as delimiter
9122,"Disable ""Mouse battery low"" spam notification"
9123,"Why does the error message for two colons as a command (::) in bash have three colons, but a single colon give no output?"
9124,How to exclude a folder when using the mv command
9125,How do I print a large single page in several small pages?
9126,How to replace text randomly from file?
9127,How can I add options to `make` command?
9128,How can I cause a script to log in a separate file the number of times it has been executed?
9129,clear command - terminals database is inaccessible
9130,How do i install particular repository from Github?
9131,sudo apt-get update error: E: Splitting of file /var/lib/apt/lists/si.archive.ubuntu.com
9132,"I can't use snap packages, even if installed"
9133,Keystrokes are not grabbed by VirtualBox on guest machine
9134,Wi-Fi not working on Lenovo ThinkPad E570 (Realtek RTL8821CE)
9135,Errors installing Zoom conferencing
9136,How to run Dolphin as root?
9137,Cannot add custom launcher to Ubuntu Dock ('Add to Favorites' option does not show up)
9138,Installing Java 7 in 16.04 and using multiple Java versions
9139,Dual boot ubuntu win7 install error hibernation
9140,What is DISK=/dev/sdX?
9141,How can I get help on terminal commands?
9142,How to check that KPTI is enabled on my Ubuntu?
9143,How to delete specific lines from a txt file
9144,How to extract certain data from a line
9145,Ubuntu 17.04 no longer asking for password when coming out of sleep mode
9146,How to execute a Bash script from Github?
9147,Does the Razer Kiyo work under Linux?
9148,What's the easiest way to run GUI apps on Windows Subsystem for Linux?
9149,Is verifying ISOs downloaded from the official website worthwhile?
9150,How can I install npm on 17.10?
9151,Kernel panic after update to 4.4.0-108-generic
9152,"From Screenshot to ""edit Image"""
9153,Stop inotifywait instance
9154,Ubuntu 16.04 hangs immediately every time I start a new machine in VirtualBox
9155,"What is the meaning of ""[command] &"" in Ubuntu?"
9156,mysqldump a zipped dump
9157,How can I prevent my system from crashing or becoming unusable due to high RAM usage?
9158,apt autoremove trying to remove essential packages
9159,Installing CUDA 8 on Ubuntu 16: Unable to locate package cuda
9160,Ubuntu 16.04 - VirtualBox 5.0 - Host crashes
9161,cp command for backup
9162,Overlapping/Comparing two files and printing what didn't match
9163,How can I install nltk for Python 3?
9164,SED copy specific section to different files
9165,Recursively change owner of a directory by that directory's name
9166,Replace a word in a directory name and in the filenames in that directory
9167,Add to a prefix filename the name of its directory
9168,Is it safe to switch from GRUB2 to BURG?
9169,Cannot resume after hibernate
9170,How to configure the power off button to just power off instantly in Ubuntu 17.10 (Gnome)
9171,Cast to Kodi-solution
9172,Installed 16.04 - No Internet - does not recognize wired connection Killer 1535 card
9173,Is there a free cloud service where I can practice installing Linux?
9174,UUID=xxx does not exist. Dropping to a shell
9175,Dropbox no longer starts
9176,Is it safe to use a second hand laptop after reinstalling ubuntu on it
9177,Zabbix and apache2 conf
9178,Is gdm3 preferred to lightdm?
9179,How to keep the audio profile at A2DP while using a mic with Bluetooth headset? (Push-to-talk)
